transaction_id,timestamp,customer_id,transaction_amount,account_balance_before,account_balance_after,transaction_frequency_24h,avg_transaction_amount_7d,num_failed_transactions_7d,time_since_last_transaction_hr,transaction_hour,is_weekend,account_age_days,user_risk_score,num_devices_used,num_countries_used,previous_fraud_count,kyc_verified,transaction_type,merchant_category,device_type,location_match,payment_channel,transaction_description,merchant_name,customer_support_note,is_fraud,description_risk_score,description_tone,semantic_merchant_category
TX000464,2025-02-07 10:45:48,CUST0229,279.98,3110.85,2830.87,0,0.0,0,4858.76,10,0,202,0.8137109535926391,2,0,0,0,online purchase,Services,mobile,1,card,Payment for annual pet vaccinations and a general checkup.,PetCare Vet Clinic,,0,1,routine,services
TX000465,2025-02-08 12:32:44,CUST0143,147.61,670.95,523.34,0,0.0,0,8436.55,12,1,351,0.2705974217319591,2,0,0,0,online purchase,Travel,desktop,1,card,Hotel reservation for a business trip to the capital.,Grand View Hotels,,0,2,routine,services
TX000466,2025-02-08 13:17:12,CUST0012,66.11,4407.36,4341.25,0,0.0,0,268.01,13,1,163,0.2589455972151129,2,0,0,1,online purchase,Food,mobile,1,card,Lunch meeting with a colleague at a local bistro.,Fresh Harvest Cafe,,0,1,routine,daily essentials
TX000467,2025-02-08 02:33:29,CUST0250,9.4,3134.06,3124.66,0,0.0,0,349.21,2,1,355,0.2954011630419395,1,1,0,0,online purchase,Crypto,desktop,0,e-wallet,Verification test of login credentials with a minute account check.,CryptoExchange X,Suspiciously small amount from unknown device.,1,6,routine,crypto/finance
TX000468,2025-02-08 07:45:32,CUST0215,113.93,2848.15,2734.22,0,0.0,0,2119.76,7,1,88,0.93264492878,1,0,0,0,transfer,Entertainment,desktop,1,bank,Monthly membership fee for the downtown fitness center.,FitLife Gym,Recurring.,0,1,routine,services
TX000469,2025-02-08 19:44:20,CUST0127,94.54,1454.4,1359.86,0,0.0,0,585.36,19,1,133,0.0784739633368959,2,0,0,1,online purchase,Electronics,desktop,1,card,Order for a new ergonomic keyboard and mouse set.,Amazon Marketplace,,0,1,routine,other
TX000470,2025-02-08 18:36:20,CUST0070,82.25,1495.54,1413.29,0,0.0,0,812.92,18,1,170,0.9214855655814652,1,0,0,0,online purchase,Food,mobile,1,card,Purchase of several bottles of wine for a dinner party.,The Wine Cellar,,0,2,routine,luxury goods
TX000471,2025-02-08 22:16:36,CUST0097,118.86,4754.27,4635.41,0,0.0,0,197.94,22,1,186,0.0052683928841093,1,0,0,0,online purchase,Entertainment,desktop,1,card,Buying a new role-playing game during the winter sale.,Steam Games,,0,2,routine,other
TX000472,2025-02-08 11:53:40,CUST0218,22.95,327.83,304.88,0,0.0,0,672.81,11,1,254,0.2391132747165187,2,1,1,1,online purchase,Utilities,mobile,1,card,Payment for mobile phone plan and data overage fees.,Verizon Wireless,,0,1,routine,services
TX000473,2025-02-08 12:38:28,CUST0128,59.66,4971.4,4911.74,0,0.0,0,5268.64,12,1,219,0.7237620957090393,2,0,0,0,online purchase,Entertainment,mobile,1,card,Gift purchase for a friend's birthday at a local shop.,Local Book Store,,0,1,routine,other
TX000474,2025-02-08 14:22:24,CUST0220,688.52,3825.1,3136.58,0,0.0,0,6398.37,14,1,266,0.0035001238276776,2,0,0,1,online purchase,Travel,mobile,1,card,Car rental for a weekend trip to the mountains.,Swift Rent-a-Car,,0,2,routine,services
TX000475,2025-02-08 20:58:06,CUST0089,160.31,4580.22,4419.91,0,50.94,0,129.24,20,1,377,0.8549033066437608,1,0,0,0,online purchase,Clothing,tablet,1,card,Standard purchase of basic shirts and socks for work.,H&M Global,,0,1,routine,daily essentials
TX000476,2025-02-08 18:38:05,CUST0105,43.68,2426.7,2383.02,0,0.0,0,888.85,18,1,162,0.2083543684981106,2,0,0,1,online purchase,Entertainment,mobile,1,card,Two movie tickets and popcorn for a Saturday evening.,Blue Ribbon Cinema,,0,1,routine,other
TX000477,2025-02-08 23:16:05,CUST0130,29.42,1337.41,1307.99,0,16.24,1,149.92,23,1,356,0.9139602211780458,1,0,0,0,online purchase,Food,mobile,1,e-wallet,Late night dinner delivery during a study session.,Uber Eats,,0,1,routine,services
TX000478,2025-02-08 10:23:07,CUST0149,242.35,3029.43,2787.08,0,0.0,0,407.53,10,1,62,0.0942684561955888,2,0,0,1,online purchase,Services,mobile,1,card,Buying gardening supplies and potting soil for the backyard.,Home Depot,,0,1,routine,daily essentials
TX000479,2025-02-08 15:48:35,CUST0147,233.22,4858.85,4625.63,0,89.06,0,161.97,15,1,175,0.2321756962718156,1,0,0,1,online purchase,Electronics,mobile,1,card,Buying a new charger and protective case for iPhone.,Apple Store,,0,1,routine,other
TX000480,2025-02-08 00:39:42,CUST0290,9.26,1322.64,1313.38,0,0.0,0,539.53,0,1,261,0.1676778419924493,1,0,0,1,online purchase,Entertainment,mobile,1,card,Monthly family plan subscription for music streaming services.,Spotify,,0,1,routine,services
TX000481,2025-02-08 11:49:08,CUST0143,5.23,523.34,518.11,1,147.61,0,-0.73,11,1,351,0.2705974217319591,2,0,0,0,online purchase,Gambling,mobile,1,e-wallet,Weekly fantasy football entry fee for Sunday games.,DraftKings,,0,2,routine,other
TX000482,2025-02-09 04:37:31,CUST0057,927.8,1253.78,325.98,0,0.0,0,620.44,4,1,346,0.3599490349227463,1,1,0,1,online purchase,Clothing,desktop,0,card,What is this? I never ordered luxury items from France.,Lux-Paris Boutique,Customer reports unrecognized international transaction.,1,10,panic,luxury goods
TX000483,2025-02-09 09:46:16,CUST0253,344.13,2867.78,2523.65,0,0.0,0,909.38,9,1,277,0.1460481267813674,1,0,0,1,transfer,Services,desktop,1,bank,Monthly auto insurance premium for two family vehicles.,State Farm Insurance,,0,1,routine,services
TX000484,2025-02-09 17:41:01,CUST0024,72.51,1208.5,1135.99,0,0.0,0,9665.68,17,1,402,0.0644042898924655,1,0,0,1,online purchase,Food,mobile,1,card,Purchasing groceries and household cleaning supplies for the week.,Whole Foods,,0,1,routine,daily essentials
TX000485,2025-02-09 21:49:42,CUST0098,308.84,1102.99,794.15,0,0.0,0,572.52,21,1,393,0.1429412325508015,1,0,0,0,online purchase,Travel,mobile,1,card,Deposit for a cabin rental during the autumn foliage.,Airbnb,,0,2,routine,services
TX000486,2025-02-09 16:48:50,CUST0096,157.49,2249.8,2092.31,0,200.96,0,78.86,16,1,123,0.1612771421059085,1,0,0,1,online purchase,Clothing,mobile,1,card,New running shoes for marathon training program next year.,Nike Online,,0,1,routine,other
TX000487,2025-02-09 08:32:19,CUST0229,113.23,2830.87,2717.64,0,279.98,0,45.78,8,1,204,0.8137109535926391,2,0,0,0,transfer,Utilities,desktop,1,bank,Monthly bill for high-speed fiber internet at home.,AT&T Internet,,0,1,routine,services
TX000488,2025-02-09 14:35:57,CUST0139,3.17,211.38,208.21,0,172.94,0,97.08,14,1,333,0.2151138471037736,2,0,0,0,online purchase,Services,desktop,1,card,Enrolling in a professional development course for Python programming.,Udemy Online,,0,2,routine,other
TX000489,2025-02-09 12:59:23,CUST0217,227.13,4542.69,4315.56,0,0.0,0,721.81,12,1,69,0.9838834512611874,1,0,0,1,online purchase,Travel,mobile,1,card,Flight upgrade to comfort plus for a long-haul trip.,Delta Air Lines,,0,2,routine,services
TX000490,2025-02-09 10:13:45,CUST0296,71.93,3596.68,3524.75,0,115.06,0,135.22,10,1,117,0.3978259922675418,2,1,1,1,transfer,Services,mobile,1,bank,Splitting dinner costs with my brother from last night.,Zelle Transfer,,0,2,routine,crypto/finance
TX000491,2025-02-09 13:02:32,CUST0022,124.33,1130.31,1005.98,0,0.0,0,5053.04,13,1,210,0.2126393775894897,1,0,0,1,online purchase,Electronics,mobile,1,card,Buying a new kitchen toaster and a microwave oven.,Best Buy,,0,2,routine,other
TX000492,2025-02-09 17:52:19,CUST0046,98.2,2805.75,2707.55,0,80.82,0,102.06,17,1,42,0.1837730892861691,2,0,0,1,online purchase,Utilities,mobile,1,card,Refilling gas tank on the way home from work.,Shell Gas Station,,0,1,routine,daily essentials
TX000493,2025-02-09 07:23:59,CUST0147,55.51,4625.63,4570.12,1,233.22,0,15.59,7,1,176,0.2321756962718156,1,0,0,1,online purchase,Food,mobile,1,e-wallet,Reloading the mobile app balance for future coffee purchases.,Starbucks,,0,1,routine,daily essentials
TX000494,2025-02-09 23:13:36,CUST0151,518.15,523.38,5.23,0,0.0,0,594.75,23,1,271,0.4084357580053124,2,2,1,1,transfer,Services,mobile,0,bank,"TRANSFER EVERYTHING! Emergency family crisis, funds needed in seconds please.",External Peer-to-Peer,Requesting full balance drain to unknown recipient.,1,10,panic,crypto/finance
TX000495,2025-02-09 10:57:13,CUST0032,55.52,616.9,561.38,0,0.0,0,216.02,10,1,363,0.2122951936048218,1,0,0,0,online purchase,Entertainment,desktop,1,card,Purchasing tickets for a rock concert happening next summer.,Ticketmaster,,0,2,routine,other
TX000496,2025-02-09 22:53:03,CUST0099,4.1,81.96,77.86,0,0.0,0,351.39,22,1,388,0.2823419375107649,2,1,1,1,online purchase,Crypto,mobile,1,card,Small purchase of Bitcoin to hold for long-term savings.,Binance,,0,2,routine,crypto/finance
TX000497,2025-02-09 15:03:17,CUST0259,40.65,1016.32,975.67,0,0.0,0,335.73,15,1,296,0.9654760279285493,1,0,0,1,online purchase,Clothing,mobile,1,card,Buying children's clothes for the start of the school year.,Old Navy,,0,1,routine,other
TX000498,2025-02-09 01:40:42,CUST0073,28.18,3522.18,3494.0,0,0.0,0,263.14,1,1,362,0.957965239423994,2,0,0,1,online purchase,Entertainment,tablet,1,card,Standard monthly subscription fee for streaming movies and shows.,Netflix,Automated charge.,0,1,routine,services
TX000499,2025-02-10 11:15:57,CUST0135,118.47,2154.02,2035.55,0,0.0,0,7091.27,11,0,295,0.2798981105788387,2,0,0,0,online purchase,Food,mobile,1,card,"Household goods, toiletries, and some pantry staples for home.",Walmart,,0,1,routine,daily essentials
TX000500,2025-02-10 10:48:23,CUST0069,103.57,2465.85,2362.28,0,0.0,0,455.73,10,0,293,0.19835586561334,2,0,0,1,online purchase,Food,mobile,1,card,Weekly grocery shopping for organic vegetables and dairy products.,Organic Grocery Market,,0,1,routine,daily essentials
TX000501,2025-02-10 00:54:42,CUST0034,0.83,166.31,165.48,0,0.0,0,171.02,0,0,160,0.1179749565353476,1,0,0,0,online purchase,Entertainment,desktop,1,card,Automatic monthly subscription renewal for premium streaming video content.,StreamLine Services,,0,1,routine,services
TX000502,2025-02-10 14:34:37,CUST0208,123.79,1456.33,1332.54,0,13.23,0,144.71,14,0,276,1.0,1,1,1,0,online purchase,Clothing,mobile,1,card,Purchase of a new winter jacket and thermal gloves.,Urban Style Boutique,,0,1,routine,luxury goods
TX000503,2025-02-10 09:01:30,CUST0122,446.63,3721.91,3275.28,0,0.0,0,919.35,9,0,183,0.236210396538569,2,0,0,1,transfer,Utilities,desktop,1,bank,Payment for the monthly residential electricity and heating bill.,City Power and Light,,0,1,routine,services
TX000504,2025-02-10 08:54:44,CUST0090,1.42,710.34,708.92,0,0.0,0,2888.91,8,0,120,0.0705769536330207,1,0,0,1,online purchase,Food,mobile,1,card,Morning coffee and pastry purchase during the daily commute.,QuickStop Coffee,,0,1,routine,daily essentials
TX000505,2025-02-10 03:17:44,CUST0104,73.17,83.15,9.98,0,0.0,0,408.26,3,0,205,0.59080568402517,1,2,1,1,online purchase,Electronics,desktop,0,e-wallet,URGENT: Immediate purchase of high-end gaming laptop and peripherals.,Elite Tech Emporium,Customer claims they cannot access their primary account email.,1,8,urgent,luxury goods
TX000506,2025-02-10 19:18:56,CUST0038,1343.5,3838.57,2495.07,0,288.93,0,125.18,19,0,184,0.1971142300718864,2,0,0,1,online purchase,Travel,desktop,1,card,Round-trip ticket booking for a scheduled summer vacation trip.,Global Airways,,0,2,routine,services
TX000507,2025-02-10 21:50:39,CUST0241,51.31,3420.82,3369.51,0,0.0,0,535.23,21,0,206,0.192208575275786,2,0,0,1,online purchase,Entertainment,tablet,1,e-wallet,Digital purchase of a newly released adventure video game.,The Gaming Hub,,0,1,routine,other
TX000508,2025-02-11 07:25:22,CUST0288,13.16,657.81,644.65,0,0.0,0,795.2,7,0,291,0.3656939359519358,2,1,1,1,transfer,Travel,mobile,1,bank,Monthly reload of public transportation card for city commuting.,Metro Transit Authority,,0,1,routine,daily essentials
TX000509,2025-02-11 16:18:16,CUST0078,65.18,1086.3,1021.12,0,0.0,0,385.93,16,0,295,0.2061660365519345,1,0,0,1,online purchase,Clothing,tablet,1,card,Buying new bed linens and decorative pillows for bedroom.,Home Comforts Furnishings,,0,1,routine,other
TX000510,2025-02-11 11:28:08,CUST0081,5.63,1407.58,1401.95,0,0.0,0,266.07,11,0,300,0.2235876840982851,2,0,0,1,online purchase,Food,mobile,1,card,Freshly baked bread and assorted muffins for the weekend.,Daily Bread Bakery,,0,1,routine,daily essentials
TX000511,2025-02-11 13:36:43,CUST0057,8.15,325.98,317.83,0,927.8,0,56.99,13,0,348,0.3599490349227463,1,1,1,1,transfer,Utilities,desktop,1,bank,Monthly payment for high-speed fiber internet home connection.,FastNet Broadband,,0,1,routine,services
TX000512,2025-02-11 15:40:17,CUST0134,43.1,2394.41,2351.31,0,152.83,0,142.88,15,0,388,0.2984198829466785,1,0,0,0,online purchase,Services,mobile,1,card,Professional grooming and shampoo service for the family dog.,Pet Paradise,,0,1,routine,daily essentials
TX000513,2025-02-11 17:19:25,CUST0075,8.12,677.01,668.89,0,10.31,0,153.14,17,0,300,0.2179713657704712,1,1,1,1,online purchase,Electronics,mobile,1,card,Replacement USB-C charging cables and a portable power bank.,GigaGadget Shop,,0,1,routine,other
TX000514,2025-02-11 10:46:31,CUST0108,22.67,2267.34,2244.67,0,0.0,0,834.46,10,0,374,0.0604805895154762,2,0,0,0,withdrawal,Services,mobile,1,card,Co-payment for a routine annual physical examination visit.,Central Hospital,,0,1,routine,services
TX000515,2025-02-11 12:20:41,CUST0015,12.02,4005.7,3993.68,0,0.0,0,645.05,12,0,78,0.2859596708448945,1,0,0,1,online purchase,Food,mobile,1,card,Quick lunch purchase consisting of a sandwich and soda.,Corner Deli,,0,1,routine,daily essentials
TX000516,2025-02-11 11:48:10,CUST0272,213.22,1421.49,1208.27,0,0.0,0,6611.8,11,0,275,0.2887084179744588,1,0,0,1,online purchase,Travel,desktop,1,card,One-night hotel reservation for an upcoming business conference.,Luxe Stay Hotels,,0,2,routine,luxury goods
TX000517,2025-02-11 02:35:20,CUST0274,1.57,1044.37,1042.8,0,0.0,0,495.15,2,0,373,0.4116504615586187,2,1,0,0,online purchase,Services,mobile,0,card,Small validation test transaction for account verification purposes.,Micro-Donations International,High frequency of failed login attempts detected before transaction.,1,5,routine,other
TX000518,2025-02-11 20:40:30,CUST0057,2.54,317.83,315.29,1,467.98,0,7.06,20,0,348,0.3599490349227463,1,1,1,1,online purchase,Entertainment,mobile,1,card,Two tickets for a Saturday night movie screening.,Main Street Cinema,,0,1,routine,other
TX000519,2025-02-12 14:52:54,CUST0194,166.91,2384.48,2217.57,0,0.0,0,891.66,14,0,255,0.2374398743911713,1,0,0,1,online purchase,Travel,desktop,1,card,Car rental payment for a weekend trip to the mountains.,Budget Rent-a-Car,,0,2,routine,services
TX000520,2025-02-12 06:37:03,CUST0085,2.32,154.76,152.44,0,0.0,0,236.88,6,0,114,0.4050585656753955,1,1,1,1,transfer,Services,mobile,1,bank,Monthly membership fee for gym and swimming pool access.,Fit & Fast Gym,,0,1,routine,services
TX000521,2025-02-12 18:30:31,CUST0102,45.58,3797.94,3752.36,0,0.0,0,4074.51,18,0,169,0.2310381594162066,1,0,0,1,online purchase,Entertainment,tablet,1,card,Purchase of three hardcover books for personal summer reading.,The Book Nook,,0,1,routine,other
TX000522,2025-02-12 16:14:49,CUST0161,13.1,595.52,582.42,0,0.0,0,289.34,16,0,44,0.2915183290471522,2,0,0,1,online purchase,Utilities,mobile,1,card,Filling up the car fuel tank at the local station.,Neighborhood Gas,,0,1,routine,daily essentials
TX000523,2025-02-12 17:10:00,CUST0169,2.77,307.58,304.81,0,0.0,0,253.32,17,0,310,0.1782905076805715,1,1,1,1,online purchase,Services,mobile,1,card,Professional cleaning service for several business suits and shirts.,Clean & Clear Dry Cleaners,,0,1,routine,services
TX000524,2025-02-12 19:39:26,CUST0286,32.7,2973.13,2940.43,0,0.0,0,1771.66,19,0,73,0.0090316606017358,1,0,0,1,online purchase,Food,mobile,1,e-wallet,Dinner delivery for two from a local healthy restaurant.,Healthy Eats,,0,1,routine,daily essentials
TX000525,2025-02-12 21:57:13,CUST0264,38.45,854.45,816.0,0,0.0,0,394.99,21,0,391,0.1614731058958141,1,0,0,1,online purchase,Clothing,mobile,1,card,Buying new workout apparel and running shoes online.,Modern Wear,,0,1,routine,daily essentials
TX000526,2025-02-12 14:38:52,CUST0271,17.3,576.7,559.4,0,0.0,0,736.75,14,0,156,0.2692947563713633,1,0,0,1,transfer,Services,desktop,1,bank,One-time technical assistance for home computer software setup.,Tech Support Pro,,0,2,routine,services
TX000527,2025-02-12 22:11:04,CUST0111,0.31,62.07,61.76,0,0.0,0,302.95,22,0,112,0.0653897202417576,1,0,0,1,online purchase,Entertainment,desktop,1,card,Subscription renewal for an online multiplayer gaming service.,Gamer's Paradise,,0,1,routine,other
TX000528,2025-02-12 13:15:48,CUST0104,0.03,9.98,9.95,0,73.17,0,57.97,13,0,207,0.59080568402517,1,2,2,1,online purchase,Travel,mobile,1,card,Payment for city center parking while visiting the museum.,City Parking,,0,1,routine,services
TX000529,2025-02-12 10:30:20,CUST0196,40.62,2901.44,2860.82,0,0.0,0,1978.51,10,0,82,0.1333990360376432,1,0,0,1,online purchase,Services,mobile,1,card,Sending a bouquet of flowers for a friend's birthday.,Flower Power,,0,1,routine,other
TX000530,2025-02-12 11:58:27,CUST0186,67.17,3731.85,3664.68,0,0.0,0,7595.97,11,0,316,0.1580716349087068,1,0,0,1,online purchase,Utilities,mobile,1,card,Purchase of light bulbs and gardening supplies for home.,Home Depot Center,,0,1,routine,other
TX000531,2025-02-12 04:26:09,CUST0055,2443.63,4442.97,1999.34,0,0.0,0,448.47,4,0,134,0.3918340858384483,2,1,0,1,online purchase,Clothing,desktop,0,card,CONFUSED: Large purchase of designer handbags from an overseas vendor.,Global Luxury Boutique,Merchant country does not match customer's current billing address.,1,9,panic,luxury goods
TX000532,2025-02-12 09:36:32,CUST0275,52.6,4383.56,4330.96,0,0.0,0,882.05,9,0,353,0.1381486151223167,2,0,0,1,online purchase,Food,mobile,1,card,Bimonthly delivery of fresh farm produce and eggs.,Fresh Harvest,,0,1,routine,daily essentials
TX000533,2025-02-12 16:23:16,CUST0192,83.72,2391.89,2308.17,0,4.79,0,127.95,16,0,45,0.2062216193923824,1,0,0,0,online purchase,Clothing,mobile,1,card,Buying new shoes and a belt for a formal event.,Style Central,,0,1,routine,daily essentials
TX000534,2025-02-12 12:56:31,CUST0122,49.13,3275.28,3226.15,0,446.63,0,51.92,12,0,185,0.236210396538569,2,0,0,1,online purchase,Entertainment,mobile,1,card,Admission tickets for a family day out at the arcade.,Family Fun Center,,0,1,routine,other
TX000535,2025-02-12 14:41:57,CUST0089,88.4,4419.91,4331.51,0,160.31,0,89.73,14,0,381,0.8549033066437608,1,0,0,0,online purchase,Services,desktop,1,card,Restocking printer ink and paper for the home office.,Office Supplies Plus,,0,1,routine,other
TX000536,2025-02-13 20:05:14,CUST0011,136.34,2726.85,2590.51,0,0.0,0,2732.09,20,0,113,0.1359321032078859,1,0,0,1,transfer,Crypto,mobile,1,bank,Small planned transfer into personal cryptocurrency investment wallet.,Crypto Safe Wallet,,0,3,routine,crypto/finance
TX000537,2025-02-13 15:17:45,CUST0281,3.94,1972.24,1968.3,0,0.0,0,533.52,15,0,87,0.2581723600772241,2,0,0,1,online purchase,Food,mobile,1,card,Light snack and tea while studying at the library.,Public Library Cafe,,0,1,routine,daily essentials
TX000538,2025-02-13 10:38:05,CUST0261,157.98,1755.36,1597.38,0,0.0,0,353.63,10,0,324,0.0672360237288377,1,0,0,1,transfer,Services,desktop,1,bank,Quarterly premium payment for comprehensive auto insurance coverage.,Reliable Insurance,,0,1,routine,crypto/finance
TX000539,2025-02-13 11:04:46,CUST0200,5.38,537.86,532.48,0,0.0,0,512.5,11,0,397,0.099238510631555,2,0,0,0,online purchase,Services,mobile,1,card,Purchasing soil and seasonal plants for the backyard garden.,Green Thumb Nursery,,0,1,routine,daily essentials
TX000540,2025-02-13 16:28:35,CUST0029,41.98,1679.37,1637.39,0,0.0,0,281.22,16,0,109,0.4433177122465759,2,1,1,0,online purchase,Electronics,desktop,1,card,Buying a new external hard drive for data backup.,Electronics Direct,,0,1,routine,other
TX000541,2025-02-13 13:32:15,CUST0202,34.16,284.63,250.47,0,0.0,0,1042.12,13,0,202,0.3581711866055946,1,1,1,1,online purchase,Travel,desktop,1,card,Deposit for a family vacation stay booked in advance.,Holiday Inn,,0,2,routine,services
TX000542,2025-02-13 15:00:53,CUST0135,14.25,2035.55,2021.3,0,118.47,0,75.75,15,0,298,0.2798981105788387,2,0,0,0,online purchase,Entertainment,mobile,1,card,Buying a birthday gift for a niece's fifth birthday.,Toy Town,,0,1,routine,other
TX000543,2025-02-14 20:21:15,CUST0281,15.75,1968.3,1952.55,0,3.94,0,29.06,20,0,88,0.2581723600772241,2,0,0,1,online purchase,Food,mobile,1,card,Ordering dinner for a Friday night gathering with friends.,Speedy Pizza,,0,1,routine,daily essentials
TX000544,2025-02-14 09:42:31,CUST0184,4.27,1067.07,1062.8,0,0.0,0,327.21,9,0,65,0.1992938771356943,1,0,0,1,online purchase,Entertainment,tablet,1,card,Annual digital subscription to a local news publication.,The Daily News,,0,1,routine,other
TX000545,2025-02-14 10:09:09,CUST0276,21.57,3595.1,3573.53,0,0.0,0,206.32,10,0,56,0.2522418631995818,2,0,0,0,online purchase,Services,mobile,1,card,Monthly refill for prescription medication and health supplements.,Main Street Pharmacy,,0,1,routine,daily essentials
TX000546,2025-02-14 01:24:53,CUST0295,211.88,225.4,13.52,0,0.0,0,2785.41,1,0,116,0.1512320528770018,1,1,0,1,transfer,Services,mobile,0,bank,PLEASE HURRY: Urgent emergency funds needed for medical bill assistance.,Friend Transfer Service,Recipient account is a newly opened account with no history.,1,8,urgent,crypto/finance
TX000547,2025-02-14 11:51:22,CUST0274,31.28,1042.8,1011.52,0,1.57,0,81.27,11,0,376,0.4116504615586187,2,1,1,0,online purchase,Electronics,mobile,1,card,Buying a new air fryer for healthy cooking at home.,Kitchen Wonders,,0,1,routine,other
TX000548,2025-02-14 17:10:37,CUST0130,26.16,1307.99,1281.83,0,29.42,0,137.91,17,0,362,0.9139602211780458,1,0,0,0,online purchase,Services,mobile,1,card,Payment for a ten-class yoga pass for the month.,Yoga Studio,,0,1,routine,services
TX000549,2025-02-14 20:55:56,CUST0198,32.23,805.65,773.42,0,0.0,0,714.06,20,0,314,0.2298861947029832,1,0,0,1,online purchase,Electronics,desktop,1,card,Purchase of various home organization and storage items.,Amazon Online Retail,,0,1,routine,daily essentials
TX000550,2025-02-14 18:29:35,CUST0026,137.39,3053.01,2915.62,0,0.0,0,1914.49,18,0,79,0.1403183288116792,2,0,0,1,online purchase,Food,mobile,1,card,Weekly grocery shopping for household essentials and produce.,Cornerstone Groceries,,0,1,routine,daily essentials
TX000551,2025-02-14 08:42:02,CUST0245,28.63,2385.82,2357.19,0,0.0,0,503.05,8,0,359,0.2773702540926478,2,0,0,0,online purchase,Travel,mobile,1,card,Monthly commuter pass renewal for subway and bus lines.,Metro Transit Authority,Recurring monthly transaction.,0,1,routine,daily essentials
TX000552,2025-02-14 03:18:55,CUST0227,1024.54,1087.62,63.08,0,0.0,0,351.49,3,0,46,0.1833070706566252,2,1,0,1,online purchase,Electronics,desktop,0,card,URGENT! BUYING TOP SPEC LAPTOP NOW. NEED FAST SHIPPING IMMEDIATELY!!,Global Tech Emporium,User claims password was reset minutes before this high-value attempt.,1,9,panic,other
TX000553,2025-02-14 20:32:14,CUST0106,58.28,3885.36,3827.08,0,0.0,0,565.94,20,0,158,0.1331695119937279,1,0,0,1,online purchase,Entertainment,desktop,1,e-wallet,Purchase of a new strategy game during seasonal sale.,Steam Digital Games,,0,1,routine,services
TX000554,2025-02-14 10:38:34,CUST0019,106.6,3331.34,3224.74,0,0.0,0,2866.64,10,0,119,0.1203850946285781,2,0,0,1,transfer,Utilities,desktop,1,bank,Payment of the monthly residential utility bill.,City Water & Power,,0,1,routine,daily essentials
TX000555,2025-02-14 07:46:08,CUST0283,5.79,1928.91,1923.12,0,0.0,0,855.72,7,0,178,0.0942231848373984,1,0,0,1,online purchase,Food,mobile,1,card,Morning coffee and breakfast pastry order.,The Daily Grind Cafe,,0,1,routine,daily essentials
TX000556,2025-02-14 15:20:50,CUST0090,48.21,708.92,660.71,0,1.42,0,102.44,15,0,124,0.0705769536330207,1,0,0,1,online purchase,Clothing,tablet,1,card,Purchase of a winter coat and wool scarf.,Thread & Needle,,0,1,routine,services
TX000557,2025-02-15 17:40:43,CUST0088,49.74,2368.43,2318.69,0,0.0,0,243.0,17,1,58,0.2840633953278509,1,0,0,1,online purchase,Travel,mobile,1,card,Gas station fuel pump transaction for personal vehicle.,QuickStop Fuel,,0,1,routine,daily essentials
TX000558,2025-02-15 00:11:27,CUST0115,7.8,1560.25,1552.45,0,0.0,0,661.44,0,1,339,0.8508490158121271,2,0,0,0,online purchase,Services,mobile,1,card,Monthly subscription fee for video streaming service.,StreamLine Services,Automated billing.,0,1,routine,services
TX000559,2025-02-15 09:52:30,CUST0039,28.81,1600.65,1571.84,0,0.0,0,998.59,9,1,79,0.21836438169054,1,0,0,0,transfer,Services,desktop,1,bank,Standard monthly membership dues for fitness center.,Peak Fitness Gym,,0,1,routine,services
TX000560,2025-02-15 04:57:16,CUST0191,3.5,1750.28,1746.78,0,0.0,0,363.55,4,1,365,0.382809545836502,1,1,0,1,online purchase,Services,desktop,0,card,Testing? I don't know what this is. Why is it small?,Small Wonders Boutique,System detected 50 failed login attempts prior to this.,1,9,panic,luxury goods
TX000561,2025-02-15 19:42:29,CUST0253,22.71,2523.65,2500.94,0,344.13,0,153.94,19,1,283,0.1460481267813674,1,0,0,1,online purchase,Food,mobile,1,e-wallet,Dinner delivery for a large pepperoni pizza.,Urban Pizza,,0,1,routine,daily essentials
TX000562,2025-02-15 11:18:35,CUST0269,52.73,1286.09,1233.36,0,0.0,0,185.68,11,1,249,0.1542332136949342,1,0,0,0,online purchase,Electronics,desktop,1,card,Annual renewal for cloud data backup service.,Cloud Storage Solutions,,0,1,routine,services
TX000563,2025-02-15 18:28:20,CUST0265,54.85,3917.54,3862.69,0,0.0,0,403.62,18,1,57,0.0731838801931464,2,0,0,1,online purchase,Entertainment,mobile,1,card,Two movie tickets and popcorn for evening show.,Luxe Cinema,,0,1,routine,luxury goods
TX000564,2025-02-15 13:13:32,CUST0074,72.77,1399.33,1326.56,0,0.0,0,639.51,13,1,311,0.2754263913495592,2,0,0,0,online purchase,Clothing,tablet,1,card,Purchase of professional attire for work.,Style Haven,,0,1,routine,other
TX000565,2025-02-15 10:35:11,CUST0196,137.32,2860.82,2723.5,0,40.62,0,72.08,10,1,85,0.1333990360376432,1,0,0,1,transfer,Services,desktop,1,bank,Monthly premium payment for auto insurance coverage.,State Insurance Group,,0,1,routine,crypto/finance
TX000566,2025-02-15 12:11:30,CUST0156,0.47,78.96,78.49,0,0.0,0,337.81,12,1,141,0.2041750373915655,2,0,0,0,online purchase,Food,mobile,1,card,Quick lunch stop during work break.,Burger Barn,,0,1,routine,daily essentials
